year,state,geography_standardized,party,total_voters,percent
2022,northcarolina,Craven,Other/Unaffiliated,26100,35.25454864722489
2022,northcarolina,Craven,Republican,27515,37.165858468520796
2022,northcarolina,Cumberland,Democratic,88713,42.05902572004267
2022,northcarolina,Cumberland,Other/Unaffiliated,73563,34.87637785942871
2022,northcarolina,Cumberland,Republican,48649,23.064596420528623
2022,northcarolina,Currituck,Democratic,3424,14.884367936011127
2022,northcarolina,Currituck,Other/Unaffiliated,9925,43.14467049208833
2022,northcarolina,Currituck,Republican,9655,41.97096157190054
2022,northcarolina,Dare,Democratic,7636,23.80744528278356
2022,northcarolina,Dare,Other/Unaffiliated,13389,41.74409178774085
2022,northcarolina,Dare,Republican,11049,34.44846292947559
2022,northcarolina,Davidson,Democratic,22222,19.2603378489647
2022,northcarolina,Davidson,Other/Unaffiliated,37584,32.57494994669648
2022,northcarolina,Davidson,Republican,55571,48.16471220433882
2022,northcarolina,Davie,Democratic,4854,15.046030811196182
2022,northcarolina,Davie,Other/Unaffiliated,10970,34.00390564458634
2022,northcarolina,Davie,Republican,16437,50.95006354421747
2022,northcarolina,Duplin,Democratic,11300,36.26327781521774
2022,northcarolina,Duplin,Other/Unaffiliated,10318,33.11190269888643
2022,northcarolina,Duplin,Republican,9543,30.62481948589583
2022,northcarolina,Durham,Democratic,128864,53.52762074078997
2022,northcarolina,Durham,Other/Unaffiliated,87336,36.2776903170601
2022,northcarolina,Durham,Republican,24543,10.194688942149927
2022,northcarolina,Edgecombe,Democratic,21413,61.61837069436851
2022,northcarolina,Edgecombe,Other/Unaffiliated,6713,19.317429714252825
2022,northcarolina,Edgecombe,Republican,6625,19.064199591378667
2022,northcarolina,Forsyth,Democratic,102932,38.19624316280865
2022,northcarolina,Forsyth,Other/Unaffiliated,93856,34.82830022042289
2022,northcarolina,Forsyth,Republican,72694,26.97545661676847
2022,northcarolina,Franklin,Democratic,17243,33.7879411361276
2022,northcarolina,Franklin,Other/Unaffiliated,17856,34.989124684027985
2022,northcarolina,Franklin,Republican,15934,31.222934179844415
2022,northcarolina,Gaston,Democratic,41638,26.77288889746211
2022,northcarolina,Gaston,Other/Unaffiliated,53636,34.487503456080454
2022,northcarolina,Gaston,Republican,60249,38.739607646457436
2022,northcarolina,Gates,Democratic,3660,43.84808913382054
2022,northcarolina,Gates,Other/Unaffiliated,2631,31.520306697016892
2022,northcarolina,Gates,Republican,2056,24.631604169162575
2022,northcarolina,Graham,Democratic,1207,19.783642025897393
2022,northcarolina,Graham,Other/Unaffiliated,1871,30.667103753483037
2022,northcarolina,Graham,Republican,3023,49.549254220619574
2022,northcarolina,Granville,Democratic,16501,40.56293018682399
2022,northcarolina,Granville,Other/Unaffiliated,13203,32.455752212389385
2022,northcarolina,Granville,Republican,10976,26.981317600786625
2022,northcarolina,Greene,Democratic,5032,46.237250758063034
2022,northcarolina,Greene,Other/Unaffiliated,3367,30.938160433703942
2022,northcarolina,Greene,Republican,2484,22.824588808233024
2022,northcarolina,Guilford,Democratic,160466,42.38695737161031
2022,northcarolina,Guilford,Other/Unaffiliated,127994,33.80950619958053
2022,northcarolina,Guilford,Republican,90114,23.803536428809164
2022,northcarolina,Halifax,Democratic,21883,58.65026399721261
2022,northcarolina,Halifax,Other/Unaffiliated,10406,27.889898421377072
2022,northcarolina,Halifax,Republican,5022,13.459837581410309
2022,northcarolina,Harnett,Democratic,24524,28.990235714116842
2022,northcarolina,Harnett,Other/Unaffiliated,29647,35.04622077215878
2022,northcarolina,Harnett,Republican,30423,35.963543513724375
2022,northcarolina,Haywood,Democratic,12816,27.743262257820113
2022,northcarolina,Haywood,Other/Unaffiliated,17266,37.376339430674314
2022,northcarolina,Haywood,Republican,16113,34.88039831150557
2022,northcarolina,Henderson,Democratic,17522,19.697157053407828
2022,northcarolina,Henderson,Other/Unaffiliated,39102,43.956068662387445
2022,northcarolina,Henderson,Republican,32333,36.34677428420473
2022,northcarolina,Hertford,Democratic,9421,65.6195584035662
2022,northcarolina,Hertford,Other/Unaffiliated,3365,23.43804415964338
2022,northcarolina,Hertford,Republican,1571,10.942397436790415
2022,northcarolina,Hoke,Democratic,14211,42.134131878557874
2022,northcarolina,Hoke,Other/Unaffiliated,12098,35.869307400379505
2022,northcarolina,Hoke,Republican,7419,21.996560721062618
2022,northcarolina,Hyde,Democratic,1383,44.627299128751204
2022,northcarolina,Hyde,Other/Unaffiliated,1077,34.753146176185865
2022,northcarolina,Hyde,Republican,639,20.619554695062924
2022,northcarolina,Iredell,Democratic,28097,20.69379488123734
2022,northcarolina,Iredell,Other/Unaffiliated,51643,38.03572086171976
2022,northcarolina,Iredell,Republican,56035,41.2704842570429
2022,northcarolina,Jackson,Democratic,8940,29.668469783957786
2022,northcarolina,Jackson,Other/Unaffiliated,12720,42.21285633690638
2022,northcarolina,Jackson,Republican,8473,28.11867387913583
2022,northcarolina,Johnston,Democratic,40605,26.704328725321268
2022,northcarolina,Johnston,Other/Unaffiliated,54692,35.9688005576966
2022,northcarolina,Johnston,Republican,56757,37.32687071698212
2022,northcarolina,Jones,Democratic,2584,36.84060450527517
2022,northcarolina,Jones,Other/Unaffiliated,2206,31.451382948388932
2022,northcarolina,Jones,Republican,2224,31.7080125463359
2022,northcarolina,Lee,Democratic,12966,32.799575017075206
2022,northcarolina,Lee,Other/Unaffiliated,14606,36.94821785434216
2022,northcarolina,Lee,Republican,11959,30.252207128582633
2022,northcarolina,Lenoir,Democratic,16877,45.32320004296801
2022,northcarolina,Lenoir,Other/Unaffiliated,10134,27.21486693342643
2022,northcarolina,Lenoir,Republican,10226,27.461933023605557
2022,northcarolina,Lincoln,Democratic,12229,18.32471716490597
2022,northcarolina,Lincoln,Other/Unaffiliated,23173,34.72390799430583
2022,northcarolina,Lincoln,Republican,31333,46.95137484078819
2022,northcarolina,Macon,Democratic,5195,18.4862287381681
2022,northcarolina,Macon,Other/Unaffiliated,10486,37.31407017294143
2022,northcarolina,Macon,Republican,12421,44.19970108889047
2022,northcarolina,Madison,Democratic,5362,30.821405989538427
2022,northcarolina,Madison,Other/Unaffiliated,7162,41.16801747427717
2022,northcarolina,Madison,Republican,4873,28.010576536184402
2022,northcarolina,Martin,Democratic,8065,49.65827227387476
2022,northcarolina,Martin,Other/Unaffiliated,4705,28.96989101656302
2022,northcarolina,Martin,Republican,3471,21.37183670956222
2022,northcarolina,Mcdowell,Democratic,5986,20.03749079467095
2022,northcarolina,Mcdowell,Other/Unaffiliated,11006,36.84140054897235
2022,northcarolina,Mcdowell,Republican,12882,43.1211086563567
2022,northcarolina,Mecklenburg,Democratic,336990,42.111695527155355
2022,northcarolina,Mecklenburg,Other/Unaffiliated,301010,37.61548256811488
2022,northcarolina,Mecklenburg,Republican,162229,20.27282190472977
2022,northcarolina,Mitchell,Democratic,1097,9.789398536498304
2022,northcarolina,Mitchell,Other/Unaffiliated,3571,31.86685704087096
2022,northcarolina,Mitchell,Republican,6538,58.34374442263074
2022,northcarolina,Montgomery,Democratic,5642,32.25843339050886
2022,northcarolina,Montgomery,Other/Unaffiliated,5507,31.486563750714698
2022,northcarolina,Montgomery,Republican,6341,36.25500285877644
2022,northcarolina,Moore,Democratic,15763,20.864604428913687
2022,northcarolina,Moore,Other/Unaffiliated,28508,37.734450489086555
2022,northcarolina,Moore,Republican,31278,41.400945081999765
2022,northcarolina,Nash,Democratic,29791,43.5878677922952
2022,northcarolina,Nash,Other/Unaffiliated,18923,27.68665779039314
2022,northcarolina,Nash,Republican,19633,28.72547441731166
2022,northcarolina,New Hanover,Democratic,52366,28.82780716869161
2022,northcarolina,New Hanover,Other/Unaffiliated,74615,41.076019399838145
2022,northcarolina,New Hanover,Republican,54670,30.096173431470234
2022,northcarolina,Northampton,Democratic,8286,62.6493270830183
2022,northcarolina,Northampton,Other/Unaffiliated,3373,25.502797520036292
2022,northcarolina,Northampton,Republican,1567,11.84787539694541
2022,northcarolina,Onslow,Democratic,24470,20.55059123891427
2022,northcarolina,Onslow,Other/Unaffiliated,48966,41.123018005912385
2022,northcarolina,Onslow,Republican,45636,38.32639075517334
2022,northcarolina,Orange,Democratic,51917,46.55147678568226
2022,northcarolina,Orange,Other/Unaffiliated,45698,40.97519860839625
2022,northcarolina,Orange,Republican,13911,12.473324605921489
2022,northcarolina,Pamlico,Democratic,2930,29.42357903193412
2022,northcarolina,Pamlico,Other/Unaffiliated,3079,30.919863426390844
2022,northcarolina,Pamlico,Republican,3949,39.656557541675035
2022,northcarolina,Pasquotank,Democratic,11234,38.151192012497454
2022,northcarolina,Pasquotank,Other/Unaffiliated,10799,36.673911566936084
2022,northcarolina,Pasquotank,Republican,7413,25.174896420566462
2022,northcarolina,Pender,Democratic,11349,23.76057281634704
2022,northcarolina,Pender,Other/Unaffiliated,17389,36.4060798928063
2022,northcarolina,Pender,Republican,19026,39.83334729084666
2022,northcarolina,Perquimans,Democratic,3086,30.19569471624266
2022,northcarolina,Perquimans,Other/Unaffiliated,3657,35.782778864970645
2022,northcarolina,Perquimans,Republican,3477,34.02152641878669
2022,northcarolina,Person,Democratic,9881,35.4094248342591
2022,northcarolina,Person,Other/Unaffiliated,9915,35.53126679806486
2022,northcarolina,Person,Republican,8109,29.059308367676046
2022,northcarolina,Pitt,Democratic,49144,40.84135993816952
2022,northcarolina,Pitt,Other/Unaffiliated,40751,33.866316515553194
2022,northcarolina,Pitt,Republican,30434,25.29232354627729
2022,northcarolina,Polk,Democratic,3728,22.509358773095038
2022,northcarolina,Polk,Other/Unaffiliated,6679,40.327255162419995
2022,northcarolina,Polk,Republican,6155,37.16338606448497
2022,northcarolina,Randolph,Democratic,15875,16.47826944435794
2022,northcarolina,Randolph,Other/Unaffiliated,30378,31.532401208233424
2022,northcarolina,Randolph,Republican,50086,51.98932934740863
2022,northcarolina,Richmond,Democratic,12295,43.64107478791751
2022,northcarolina,Richmond,Other/Unaffiliated,8642,30.674759521527704
2022,northcarolina,Richmond,Republican,7236,25.68416569055479
2022,northcarolina,Robeson,Democratic,36366,50.61166548369588
2022,northcarolina,Robeson,Other/Unaffiliated,22563,31.401611623731785
2022,northcarolina,Robeson,Republican,12924,17.986722892572335
2022,northcarolina,Rockingham,Democratic,18541,29.924627576300455
2022,northcarolina,Rockingham,Other/Unaffiliated,19075,30.786487838732064
2022,northcarolina,Rockingham,Republican,24343,39.28888458496748
2022,northcarolina,Rowan,Democratic,23683,24.213270626725283
2022,northcarolina,Rowan,Other/Unaffiliated,32568,33.29720887434823
2022,northcarolina,Rowan,Republican,41559,42.489520498926495
2022,northcarolina,Rutherford,Democratic,10774,23.106288067255726
2022,northcarolina,Rutherford,Other/Unaffiliated,16028,34.374195762202966
2022,northcarolina,Rutherford,Republican,19826,42.51951617054131
2022,northcarolina,Sampson,Democratic,13257,34.87032458309222
2022,northcarolina,Sampson,Other/Unaffiliated,9558,25.140722815508443
2022,northcarolina,Sampson,Republican,15203,39.98895260139933
2022,northcarolina,Scotland,Democratic,10098,47.862356621480714
2022,northcarolina,Scotland,Other/Unaffiliated,6629,31.420039814200397
2022,northcarolina,Scotland,Republican,4371,20.717603564318892
2022,northcarolina,Stanly,Democratic,8895,20.14266304347826
2022,northcarolina,Stanly,Other/Unaffiliated,14350,32.49547101449276
2022,northcarolina,Stanly,Republican,20915,47.361865942028984
2022,northcarolina,Stokes,Democratic,5622,17.34382230448866
2022,northcarolina,Stokes,Other/Unaffiliated,9866,30.436526299552675
2022,northcarolina,Stokes,Republican,16927,52.219651395958664
2022,northcarolina,Surry,Democratic,9855,20.66124365801501
2022,northcarolina,Surry,Other/Unaffiliated,15752,33.02444546941172
2022,northcarolina,Surry,Republican,22091,46.31431087257327
2022,northcarolina,Swain,Democratic,3021,30.398470517206682
2022,northcarolina,Swain,Other/Unaffiliated,3863,38.87100020124773
2022,northcarolina,Swain,Republican,3054,30.730529281545582
2022,northcarolina,Transylvania,Democratic,5976,22.449286250939142
2022,northcarolina,Transylvania,Other/Unaffiliated,12088,45.40946656649136
2022,northcarolina,Transylvania,Republican,8556,32.1412471825695
2022,northcarolina,Tyrrell,Democratic,1069,46.25703158805712
2022,northcarolina,Tyrrell,Other/Unaffiliated,791,34.22760709649502
2022,northcarolina,Tyrrell,Republican,451,19.51536131544786
2022,northcarolina,Union,Democratic,39408,23.096399099774946
2022,northcarolina,Union,Other/Unaffiliated,62617,36.69882314328582
2022,northcarolina,Union,Republican,68599,40.20477775693924
2022,northcarolina,Vance,Democratic,16875,58.812253859826434
2022,northcarolina,Vance,Other/Unaffiliated,6874,23.95706269821908
2022,northcarolina,Vance,Republican,4944,17.230683441954483
2022,northcarolina,Wake,Democratic,291371,35.82176345693522
2022,northcarolina,Wake,Other/Unaffiliated,342724,42.13520926590041
2022,northcarolina,Wake,Republican,179296,22.043027277164366
2022,northcarolina,Warren,Democratic,8104,61.20845921450151
2022,northcarolina,Warren,Other/Unaffiliated,2911,21.986404833836858
2022,northcarolina,Warren,Republican,2225,16.805135951661633
2022,northcarolina,Washington,Democratic,4844,59.08037565556775
2022,northcarolina,Washington,Other/Unaffiliated,1979,24.137089889010856
2022,northcarolina,Washington,Republican,1376,16.782534455421395
2022,northcarolina,Watauga,Democratic,11805,25.901222107642013
2022,northcarolina,Watauga,Other/Unaffiliated,20918,45.895956293744646
2022,northcarolina,Watauga,Republican,12854,28.202821598613337
2022,northcarolina,Wayne,Democratic,28159,37.10942133076791
2022,northcarolina,Wayne,Other/Unaffiliated,22082,29.100828929508044
2022,northcarolina,Wayne,Republican,25640,33.78974973972404
2022,northcarolina,Wilkes,Democratic,7293,16.516067667640467
2022,northcarolina,Wilkes,Other/Unaffiliated,12867,29.13920782661866
2022,northcarolina,Wilkes,Republican,23997,54.344724505740885
2022,northcarolina,Wilson,Democratic,25651,46.28807564602281
2022,northcarolina,Wilson,Other/Unaffiliated,15959,28.798541937346616
2022,northcarolina,Wilson,Republican,13806,24.913382416630576
2022,northcarolina,Yadkin,Democratic,3171,12.685014801184094
2022,northcarolina,Yadkin,Other/Unaffiliated,7625,30.50244019521562
2022,northcarolina,Yadkin,Republican,14202,56.81254500360029
2022,northcarolina,Yancey,Democratic,4035,27.631308635211944
2022,northcarolina,Yancey,Other/Unaffiliated,5041,34.52030404711361
2022,northcarolina,Yancey,Republican,5527,37.84838731767445
2022,oregon,Baker,Democratic,1953,15.058986814712005
2022,oregon,Baker,Other/Unaffiliated,5132,39.57128537281209
2022,oregon,Baker,Republican,5884,45.3697278124759
2022,oregon,Benton,Democratic,26094,42.80230955974017
2022,oregon,Benton,Other/Unaffiliated,22358,36.67410274916344
2022,oregon,Benton,Republican,12512,20.523587691096385
2022,oregon,Clackamas,Democratic,104580,33.264734228832616
2022,oregon,Clackamas,Other/Unaffiliated,125005,39.76150413344063
2022,oregon,Clackamas,Republican,84802,26.97376163772675
2022,oregon,Clatsop,Democratic,10206,32.72412466333205
2022,oregon,Clatsop,Other/Unaffiliated,13609,43.63537257919713
2022,oregon,Clatsop,Republican,7373,23.64050275747082
2022,oregon,Columbia,Democratic,11926,28.540659551045806
2022,oregon,Columbia,Other/Unaffiliated,18303,43.801751782893795
2022,oregon,Columbia,Republican,11557,27.657588666060402
2022,oregon,Coos,Democratic,11605,23.52094691825939
2022,oregon,Coos,Other/Unaffiliated,21982,44.55299053487099
2022,oregon,Coos,Republican,15752,31.926062546869616
2022,oregon,Crook,Democratic,3233,15.548501899677778
2022,oregon,Crook,Other/Unaffiliated,8342,40.11927090847882
2022,oregon,Crook,Republican,9218,44.33222719184341
2022,oregon,Curry,Democratic,4347,22.56657841457717
2022,oregon,Curry,Other/Unaffiliated,8670,45.00856564398069
2022,oregon,Curry,Republican,6246,32.424855941442146
2022,oregon,Deschutes,Democratic,48442,30.638163304028843
2022,oregon,Deschutes,Other/Unaffiliated,64499,40.793751185883245
2022,oregon,Deschutes,Republican,45169,28.568085510087915
2022,oregon,Douglas,Democratic,16560,18.791276127363094
2022,oregon,Douglas,Other/Unaffiliated,37589,42.65370038354175
2022,oregon,Douglas,Republican,33977,38.555023489095156
2022,oregon,Gilliam,Democratic,252,17.74647887323944
2022,oregon,Gilliam,Other/Unaffiliated,567,39.929577464788736
2022,oregon,Gilliam,Republican,601,42.32394366197183
2022,oregon,Grant,Democratic,833,14.798365606679695
2022,oregon,Grant,Other/Unaffiliated,2026,35.99218333629419
2022,oregon,Grant,Republican,2770,49.209451057026115
2022,oregon,Harney,Democratic,766,13.663931501962184
2022,oregon,Harney,Other/Unaffiliated,2076,37.031751694612915
2022,oregon,Harney,Republican,2764,49.3043168034249
2022,oregon,Hood River,Democratic,6417,39.43099422391545
2022,oregon,Hood River,Other/Unaffiliated,6776,41.636966941133096
2022,oregon,Hood River,Republican,3081,18.932038834951456
2022,oregon,Jackson,Democratic,43947,27.41564201897704
2022,oregon,Jackson,Other/Unaffiliated,66928,41.751975994859606
2022,oregon,Jackson,Republican,49424,30.83238198616336
2022,oregon,Jefferson,Democratic,3375,19.84476980067031
2022,oregon,Jefferson,Other/Unaffiliated,7959,46.798377138825195
2022,oregon,Jefferson,Republican,5673,33.3568530605045
2022,oregon,Josephine,Democratic,14172,20.312746348664877
2022,oregon,Josephine,Other/Unaffiliated,30576,43.82462125012541
2022,oregon,Josephine,Republican,25021,35.8626324012097
2022,oregon,Klamath,Democratic,8187,16.19616609626303
2022,oregon,Klamath,Other/Unaffiliated,22414,44.34113434489307
2022,oregon,Klamath,Republican,19948,39.462699558843894
2022,oregon,Lake,Democratic,629,11.178247734138973
2022,oregon,Lake,Other/Unaffiliated,2142,38.066465256797585
2022,oregon,Lake,Republican,2856,50.755287009063444
2022,oregon,Lane,Democratic,103961,37.533214914940935
2022,oregon,Lane,Other/Unaffiliated,111397,40.217846518210436
2022,oregon,Lane,Republican,61626,22.24893856684863
2022,oregon,Lincoln,Democratic,13457,33.96602640147404
2022,oregon,Lincoln,Other/Unaffiliated,17499,44.16820212524294
2022,oregon,Lincoln,Republican,8663,21.865771473283022
2022,oregon,Linn,Democratic,22038,22.578530008401124
2022,oregon,Linn,Other/Unaffiliated,42036,43.06702456816179
2022,oregon,Linn,Republican,33532,34.354445423437085
2022,oregon,Malheur,Democratic,2387,13.2640586797066
2022,oregon,Malheur,Other/Unaffiliated,9232,51.30028895310069
2022,oregon,Malheur,Republican,6377,35.43565236719271
2022,oregon,Marion,Democratic,61966,28.017868931029184
2022,oregon,Marion,Other/Unaffiliated,97111,43.908647803007696
2022,oregon,Marion,Republican,62089,28.073483265963123
2022,oregon,Morrow,Democratic,1093,15.547652916073968
2022,oregon,Morrow,Other/Unaffiliated,3468,49.33143669985775
2022,oregon,Morrow,Republican,2469,35.120910384068274
2022,oregon,Multnomah,Democratic,291121,51.22844372492433
2022,oregon,Multnomah,Other/Unaffiliated,217447,38.26405997043711
2022,oregon,Multnomah,Republican,59712,10.507496304638558
2022,oregon,Polk,Democratic,17714,28.127729170967182
2022,oregon,Polk,Other/Unaffiliated,25961,41.22298616955396
2022,oregon,Polk,Republican,19302,30.64928465947886
2022,oregon,Sherman,Democratic,244,16.781292984869324
2022,oregon,Sherman,Other/Unaffiliated,518,35.62585969738652
2022,oregon,Sherman,Republican,692,47.59284731774415
2022,oregon,Tillamook,Democratic,6344,29.708719677812116
2022,oregon,Tillamook,Other/Unaffiliated,8924,41.79076519621617
2022,oregon,Tillamook,Republican,6086,28.500515125971717
2022,oregon,Umatilla,Democratic,8568,17.400134034645927
2022,oregon,Umatilla,Other/Unaffiliated,24811,50.38687272801121
2022,oregon,Umatilla,Republican,15862,32.212993237342864
2022,oregon,Union,Democratic,3424,17.795332882906294
2022,oregon,Union,Other/Unaffiliated,7505,39.00524920742165
2022,oregon,Union,Republican,8312,43.19941790967206
2022,oregon,Wallowa,Democratic,1243,19.67394745172523
2022,oregon,Wallowa,Other/Unaffiliated,2186,34.599556821779046
2022,oregon,Wallowa,Republican,2889,45.72649572649573
2022,oregon,Wasco,Democratic,5137,27.397333333333336
2022,oregon,Wasco,Other/Unaffiliated,8454,45.088
2022,oregon,Wasco,Republican,5159,27.514666666666663
2022,oregon,Washington,Democratic,144839,37.15449594565822
2022,oregon,Washington,Other/Unaffiliated,168593,43.247936915929806
2022,oregon,Washington,Republican,76397,19.59756713841197
2022,oregon,Wheeler,Democratic,210,19.444444444444446
2022,oregon,Wheeler,Other/Unaffiliated,345,31.944444444444443
2022,oregon,Wheeler,Republican,525,48.61111111111111
2022,oregon,Yamhill,Democratic,20485,27.09835306567895
2022,oregon,Yamhill,Other/Unaffiliated,31895,42.19194391163437
2022,oregon,Yamhill,Republican,23215,30.709703022686686
2022,pennsylvania,Adams,Democratic,19559,26.989098937491374
2022,pennsylvania,Adams,Other/Unaffiliated,11635,16.054919276942183
2022,pennsylvania,Adams,Republican,41276,56.95598178556644
2022,pennsylvania,Allegheny,Democratic,534256,56.86671889369529
2022,pennsylvania,Allegheny,Other/Unaffiliated,140997,15.007855342484417
2022,pennsylvania,Allegheny,Republican,264235,28.125425763820296
2022,pennsylvania,Armstrong,Democratic,12152,28.30588618946682
2022,pennsylvania,Armstrong,Other/Unaffiliated,4936,11.497519275115883
2022,pennsylvania,Armstrong,Republican,25843,60.196594535417304
2022,pennsylvania,Beaver,Democratic,50277,44.16694484951772
2022,pennsylvania,Beaver,Other/Unaffiliated,15622,13.72349210253527
2022,pennsylvania,Beaver,Republican,47935,42.10956304794701
2022,pennsylvania,Bedford,Democratic,6178,18.731997210515143
2022,pennsylvania,Bedford,Other/Unaffiliated,3085,9.353870410236196
2022,pennsylvania,Bedford,Republican,23718,71.91413237924866
2022,pennsylvania,Berks,Democratic,112740,42.171491413459414
2022,pennsylvania,Berks,Other/Unaffiliated,43879,16.41336590146519
2022,pennsylvania,Berks,Republican,110718,41.41514268507539
2022,pennsylvania,Blair,Democratic,20561,26.27536676378878
2022,pennsylvania,Blair,Other/Unaffiliated,9821,12.550477943055768
2022,pennsylvania,Blair,Republican,47870,61.174155293155444
2022,pennsylvania,Bradford,Democratic,8643,22.950079660116835
2022,pennsylvania,Bradford,Other/Unaffiliated,4998,13.271375464684015
2022,pennsylvania,Bradford,Republican,24019,63.77854487519915
2022,pennsylvania,Bucks,Democratic,204177,42.37461553468178
2022,pennsylvania,Bucks,Other/Unaffiliated,81151,16.84196763227475
2022,pennsylvania,Bucks,Republican,196510,40.783416833043475
2022,pennsylvania,Butler,Democratic,40371,29.394076188257223
2022,pennsylvania,Butler,Other/Unaffiliated,19325,14.07050908667288
2022,pennsylvania,Butler,Republican,77648,56.5354147250699
2022,pennsylvania,Cambria,Democratic,34264,39.72867992347383
2022,pennsylvania,Cambria,Other/Unaffiliated,9368,10.862078961099195
2022,pennsylvania,Cambria,Republican,42613,49.40924111542698
2022,pennsylvania,Cameron,Democratic,818,27.24850099933378
2022,pennsylvania,Cameron,Other/Unaffiliated,374,12.45836109260493
2022,pennsylvania,Cameron,Republican,1810,60.29313790806129
2022,pennsylvania,Carbon,Democratic,15560,35.190881129003074
2022,pennsylvania,Carbon,Other/Unaffiliated,6896,15.59616428442193
2022,pennsylvania,Carbon,Republican,21760,49.212954586574995
2022,pennsylvania,Centre,Democratic,45386,42.23525032570259
2022,pennsylvania,Centre,Other/Unaffiliated,19418,18.069979527265957
2022,pennsylvania,Centre,Republican,42656,39.694770147031456
2022,pennsylvania,Chester,Democratic,160320,41.93203307064784
2022,pennsylvania,Chester,Other/Unaffiliated,69494,18.1763018102021
2022,pennsylvania,Chester,Republican,152519,39.89166511915006
2022,pennsylvania,Clarion,Democratic,6084,25.750201041181697
2022,pennsylvania,Clarion,Other/Unaffiliated,2703,11.440301350150252
2022,pennsylvania,Clarion,Republican,14840,62.80949760866805
2022,pennsylvania,Clearfield,Democratic,13830,28.505472308675312
2022,pennsylvania,Clearfield,Other/Unaffiliated,5517,11.371271925304532
2022,pennsylvania,Clearfield,Republican,29170,60.12325576602016
2022,pennsylvania,Clinton,Democratic,6954,31.656575772750035
2022,pennsylvania,Clinton,Other/Unaffiliated,2878,13.10147038739928
2022,pennsylvania,Clinton,Republican,12135,55.24195383985069
2022,pennsylvania,Columbia,Democratic,12746,32.476367620455065
2022,pennsylvania,Columbia,Other/Unaffiliated,5995,15.27505287028308
2022,pennsylvania,Columbia,Republican,20506,52.24857950926185
2022,pennsylvania,Crawford,Democratic,16120,30.413946643522888
2022,pennsylvania,Crawford,Other/Unaffiliated,6539,12.337270291687107
2022,pennsylvania,Crawford,Republican,30343,57.24878306479001
2022,pennsylvania,Cumberland,Democratic,64310,34.487566564596484
2022,pennsylvania,Cumberland,Other/Unaffiliated,31195,16.72896344242866
2022,pennsylvania,Cumberland,Republican,90968,48.78346999297485
2022,pennsylvania,Dauphin,Democratic,88170,45.224197535930074
2022,pennsylvania,Dauphin,Other/Unaffiliated,31741,16.280608528841515
2022,pennsylvania,Dauphin,Republican,75051,38.49519393522841
2022,pennsylvania,Delaware,Democratic,207210,49.893932352679144
2022,pennsylvania,Delaware,Other/Unaffiliated,57471,13.838396729119362
2022,pennsylvania,Delaware,Republican,150620,36.267670918201496
2022,pennsylvania,Elk,Democratic,6767,33.45859085290482
2022,pennsylvania,Elk,Other/Unaffiliated,2336,11.550061804697156
2022,pennsylvania,Elk,Republican,11122,54.99134734239802
2022,pennsylvania,Erie,Democratic,84400,47.210180394350445
2022,pennsylvania,Erie,Other/Unaffiliated,25894,14.48412809397287
2022,pennsylvania,Erie,Republican,68481,38.305691511676685
2022,pennsylvania,Fayette,Democratic,35245,44.355092435282714
2022,pennsylvania,Fayette,Other/Unaffiliated,8090,10.181095128427781
2022,pennsylvania,Fayette,Republican,36126,45.4638124362895
2022,pennsylvania,Forest,Democratic,986,29.476831091180866
2022,pennsylvania,Forest,Other/Unaffiliated,376,11.2406576980568
2022,pennsylvania,Forest,Republican,1983,59.28251121076234
2022,pennsylvania,Franklin,Democratic,23987,23.9977990095543
2022,pennsylvania,Franklin,Other/Unaffiliated,14651,14.657595918163175
2022,pennsylvania,Franklin,Republican,61317,61.34460507228253
2022,pennsylvania,Fulton,Democratic,1604,17.570380107350204
2022,pennsylvania,Fulton,Other/Unaffiliated,883,9.672472340891664
2022,pennsylvania,Fulton,Republican,6642,72.75714755175814
2022,pennsylvania,Greene,Democratic,8909,40.36518508450002
2022,pennsylvania,Greene,Other/Unaffiliated,2183,9.890806941235104
2022,pennsylvania,Greene,Republican,10979,49.74400797426487
2022,pennsylvania,Huntingdon,Democratic,7068,24.876812614388285
2022,pennsylvania,Huntingdon,Other/Unaffiliated,2947,10.372377868506264
2022,pennsylvania,Huntingdon,Republican,18397,64.75080951710545
2022,pennsylvania,Indiana,Democratic,15987,32.417471003325495
2022,pennsylvania,Indiana,Other/Unaffiliated,6216,12.604428583015654
2022,pennsylvania,Indiana,Republican,27113,54.97810041365885
2022,pennsylvania,Jefferson,Democratic,6357,22.601863044869518
2022,pennsylvania,Jefferson,Other/Unaffiliated,3070,10.915167460712508
2022,pennsylvania,Jefferson,Republican,18699,66.48296949441797
2022,pennsylvania,Juniata,Democratic,2954,21.048881288299842
2022,pennsylvania,Juniata,Other/Unaffiliated,1431,10.19666524155622
2022,pennsylvania,Juniata,Republican,9649,68.75445347014394
2022,pennsylvania,Lackawanna,Democratic,81404,55.708468776732246
2022,pennsylvania,Lackawanna,Other/Unaffiliated,17140,11.729683490162532
2022,pennsylvania,Lackawanna,Republican,47581,32.56184773310522
2022,pennsylvania,Lancaster,Democratic,114931,32.56804431913175
2022,pennsylvania,Lancaster,Other/Unaffiliated,58595,16.604089034982078
2022,pennsylvania,Lancaster,Republican,179369,50.82786664588617
2022,pennsylvania,Lawrence,Democratic,22147,39.28305367341871
2022,pennsylvania,Lawrence,Other/Unaffiliated,6787,12.038383766717514
